SPECIES	OBSERVED	GAM	See5	SGB
PSME	0	0.059457446	1.00E-04	0.064619478
PSME	0	0.499575921	0.09	0.212321132
PSME	0	0.550647211	0.25	0.204814584
PSME	0	0.012338917	1.00E-04	0.039874472
PSME	0	0.00108168	1.00E-04	0.04734674
PSME	0	0.04503573	0.19	0.208191864
PSME	0	0.003838453	1.00E-04	0.042744115
PSME	0	0.690992755	0.71	0.468791717
PSME	0	0.056137416	0.16	0.060267471
PSME	0	0.29419477	0.16	0.09132562
PSME	0	0.011858731	1.00E-04	0.094447406
PSME	1	0.518686143	0.63	0.519279271
PSME	0	0.116941519	0.48	0.128889679
PSME	0	0.295410404	1.00E-04	0.115944615
PSME	0	0.023927409	1.00E-04	0.051441814
PSME	1	0.530057491	0.78	0.43802845
PSME	0	0.002741808	1.00E-04	0.046857649
PSME	0	0.035310445	1.00E-04	0.068201888
PSME	0	0.021213492	1.00E-04	0.048637666
PSME	0	0.090907007	0.28	0.14122131
PSME	0	0.176711576	0.37	0.163331392
PSME	0	0.00300537	1.00E-04	0.04422897
PSME	0	0.004946605	1.00E-04	0.053926955
PSME	0	0.003931866	0.2	0.072845653
PSME	0	0.000196457	1.00E-04	0.038296442
PSME	0	0.018708897	0.18	0.123044174
PSME	0	0.491893487	0.73	0.533594486
PSME	0	1.00E-04	1.00E-04	0.047633544
PSME	0	0.000993305	1.00E-04	0.037487932
PSME	0	0.003035137	1.00E-04	0.040343302
PSME	0	0.008035846	0.06	0.040082249
PSME	0	0.001391412	1.00E-04	0.041624374
PSME	0	0.036619625	1.00E-04	0.063668625
PSME	0	0.069631339	1.00E-04	0.090399707
PSME	0	0.090385489	0.18	0.066173936
PSME	1	0.788999754	0.48	0.499874984
PSME	1	0.38447011	0.26	0.200688815
PSME	0	0.003592799	0.08	0.05097553
PSME	0	0.358665194	0.36	0.16977892
PSME	0	0.111788523	1.00E-04	0.048072739
PSME	0	0.094347489	1.00E-04	0.080861168
PSME	0	0.174711808	0.26	0.101933097
PSME	0	0.005678169	0.08	0.057210732
PSME	0	0.101065876	0.67	0.618007746
PSME	0	0.001968861	1.00E-04	0.043504927
PSME	1	0.086219546	0.17	0.067510537
PSME	1	0.564039146	0.72	0.832981424
PSME	1	0.047278614	1.00E-04	0.048051274
PSME	1	0.3854949	0.37	0.574030071
PSME	1	0.199075079	0.26	0.2302454
PSME	0	0.005099349	0.07	0.053936722
PSME	0	0.04998476	0.09	0.142967641
PSME	0	0.003247684	1.00E-04	0.03977962
PSME	0	0.142831237	0.2	0.12056033
PSME	0	0.542905909	0.48	0.550400203
PSME	0	0.078360977	0.55	0.2675602
PSME	0	0.488619563	0.5	0.535683084
PSME	0	0.473146069	0.69	0.48977945
PSME	0	0.625093535	0.68	0.392008671
PSME	0	0.022593275	1.00E-04	0.082201463
PSME	0	0.000720494	1.00E-04	0.037983097
PSME	0	0.17664301	0.25	0.309746593
PSME	1	0.396826449	0.69	0.417324146
PSME	0	0.004998591	1.00E-04	0.040482685
PSME	0	0.001522625	0.06	0.04898617
PSME	0	0.005951156	0.09	0.151619719
PSME	0	0.001962936	0.08	0.051110693
PSME	0	0.000274777	0.08	0.043414013
PSME	0	0.000750075	1.00E-04	0.067559534
PSME	0	0.000152244	1.00E-04	0.042505788
PSME	0	0.029811519	0.07	0.058519546
PSME	0	0.003527232	0.09	0.055156482
PSME	0	0.001683746	1.00E-04	0.052993731
PSME	0	0.013873618	1.00E-04	0.054611356
PSME	0	0.006697431	1.00E-04	0.05344041
PSME	0	0.109183868	1.00E-04	0.059619937
PSME	0	0.040408626	0.28	0.156753335
PSME	0	0.033685351	0.1	0.081348695
PSME	1	0.512195893	0.48	0.458266531
PSME	1	0.203082826	0.36	0.129057622
PSME	0	0.083939576	1.00E-04	0.065089749
PSME	0	0.028138672	0.08	0.067262487
PSME	0	0.097462448	0.08	0.133939749
PSME	0	0.11742145	0.44	0.087097036
PSME	1	0.187197996	0.5	0.271503902
PSME	0	0.03807467	0.1	0.071437455
PSME	0	0.253951999	0.18	0.214107393
PSME	0	0.458453035	0.28	0.167046627
PSME	0	0.039000504	0.25	0.130470622
PSME	1	0.739033634	0.79	0.576874688
PSME	0	0.023086508	0.25	0.118418399
PSME	0	0.001248127	1.00E-04	0.045581684
PSME	0	0.089151797	0.08	0.099899193
PSME	0	0.020875715	0.09	0.048624192
PSME	0	0.002293397	1.00E-04	0.043455343
PSME	0	0.982243796	0.73	0.78400236
PSME	0	0.043303015	1.00E-04	0.08147855
PSME	0	0.000114473	1.00E-04	0.057848889
PSME	0	0.070139593	1.00E-04	0.05543902
PSME	0	0.347172054	0.29	0.489854652
PSME	0	0.003600878	1.00E-04	0.04006671
PSME	0	0.780878134	0.43	0.582091951
PSME	0	0.035153815	1.00E-04	0.044539681
PSME	0	0.074002322	0.17	0.064045424
PSME	0	0.025220223	1.00E-04	0.047150743
PSME	0	0.051669039	0.48	0.178084204
PSME	0	0.00585655	0.08	0.053063545
PSME	0	0.018245672	1.00E-04	0.050601611
PSME	0	0.000545499	1.00E-04	0.049966779
PSME	0	0.037807493	0.27	0.070406491
PSME	1	0.679294136	0.7	0.490051548
PSME	1	0.149265694	0.17	0.101255397
PSME	0	0.014395285	0.09	0.05212346
PSME	0	0.011235042	1.00E-04	0.066095352
PSME	0	0.043030197	1.00E-04	0.093564391
PSME	0	0.616073575	0.68	0.295353608
PSME	1	0.487715803	0.9	0.752888039
PSME	0	0.114265672	1.00E-04	0.160754622
PSME	0	0.031348986	0.1	0.12794232
PSME	1	0.383729488	0.18	0.143165641
PSME	0	0.371286397	0.29	0.131150449
PSME	0	0.482181301	0.18	0.104834007
PSME	0	0.167953511	0.46	0.098981281
PSME	0	0.041051026	0.06	0.067276697
PSME	1	0.210400959	0.18	0.175254489
PSME	0	0.230870507	0.19	0.23096056
PSME	0	0.094324571	0.19	0.077210693
PSME	0	0.006025992	1.00E-04	0.040007462
PSME	0	0.091450849	1.00E-04	0.136808373
PSME	1	0.328889591	0.41	0.471475769
PSME	1	0.880715165	0.81	0.720152856
PSME	0	0.008824994	0.15	0.068231559
PSME	0	0.147377309	0.38	0.245321124
PSME	0	0.057892174	0.17	0.14687293
PSME	0	0.018143967	0.09	0.062470817
PSME	0	0.01524063	0.09	0.099844416
PSME	0	0.00322933	1.00E-04	0.049194321
PSME	0	0.043988535	0.09	0.099317986
PSME	0	0.002155608	1.00E-04	0.037052138
PSME	0	0.052594914	0.36	0.138523643
PSME	0	0.104537493	0.38	0.155814069
PSME	0	0.000660865	0.15	0.048439922
PSME	0	0.066758261	0.26	0.087483295
PSME	1	0.034043083	1.00E-04	0.08068737
PSME	0	0.032096841	0.06	0.08903703
PSME	0	0.061634378	0.19	0.126758354
PSME	0	0.013484751	1.00E-04	0.046971572
PSME	0	0.016735192	1.00E-04	0.085630048
PSME	1	0.28736259	0.47	0.33770746
PSME	0	0.266545396	0.1	0.13337313
PSME	1	0.689774029	0.71	0.720923308
PSME	0	0.029951143	0.16	0.128413132
PSME	0	0.049163007	0.16	0.066561777
PSME	0	0.058933085	1.00E-04	0.080003364
PSME	0	0.037801051	0.18	0.088188819
PSME	0	0.124423564	0.28	0.084303778
PSME	1	0.152707541	0.17	0.366448919
PSME	0	0.033678513	1.00E-04	0.082907767
PSME	1	0.271958697	0.35	0.143693269
PSME	1	0.281813621	0.48	0.419250537
PSME	0	0.007249535	0.09	0.055510941
PSME	0	0.070652727	0.08	0.122979907
PSME	0	0.16485893	1.00E-04	0.077529791
PSME	0	0.722138046	0.47	0.304152977
PSME	0	0.029163701	1.00E-04	0.05059005
PSME	0	0.161363953	0.23	0.094759119
PSME	1	0.263629388	0.47	0.324165328
PSME	0	0.000391558	1.00E-04	0.039116219
PSME	0	0.001315002	1.00E-04	0.036899976
PSME	0	0.001993963	1.00E-04	0.042056021
PSME	0	0.070777607	0.19	0.098368486
PSME	0	0.103790654	0.29	0.142829079
PSME	1	0.262979137	0.28	0.244582985
PSME	1	0.894421125	0.93	0.860209322
PSME	0	0.033683056	0.27	0.126432901
PSME	0	0.710030151	0.77	0.63726784
PSME	0	1.00E-04	1.00E-04	0.039093404
PSME	0	0.005910851	1.00E-04	0.048252161
PSME	1	0.569720851	0.69	0.382376841
PSME	0	0.01395134	0.35	0.078707311
PSME	0	0.05609672	1.00E-04	0.10484263
PSME	1	0.816199215	0.28	0.721326043
PSME	0	0.128856946	0.08	0.110344475
PSME	0	0.01771022	1.00E-04	0.065824015
PSME	0	0.001270083	1.00E-04	0.044255155
PSME	0	0.063714488	0.47	0.078781979
PSME	0	0.154749778	0.38	0.159753787
PSME	1	0.121382882	0.36	0.229866072
PSME	0	0.001765873	0.09	0.087804667
PSME	0	0.80518695	0.38	0.527824622
PSME	0	0.331658282	0.09	0.341156383
PSME	0	0.038189553	1.00E-04	0.07676652
PSME	0	0.084427945	0.27	0.155308326
PSME	0	0.00718137	1.00E-04	0.057848439
PSME	0	0.009895982	0.08	0.046669253
PSME	0	0.001277305	1.00E-04	0.03817959
PSME	0	0.013265359	1.00E-04	0.047987306
PSME	0	0.015641607	1.00E-04	0.0524589
PSME	0	0.016981364	1.00E-04	0.040236864
PSME	0	0.030013204	1.00E-04	0.046890143
PSME	0	0.059130629	0.06	0.072760834
PSME	1	0.448271991	0.49	0.433183687
PSME	1	0.048577622	0.14	0.106053434
PSME	0	0.115842368	0.17	0.071592764
PSME	0	0.220461805	0.19	0.365664178
PSME	0	0.001281892	1.00E-04	0.105769608
PSME	1	0.291511884	0.69	0.737504006
PSME	0	0.077244615	1.00E-04	0.081951301
PSME	1	0.886295493	0.16	0.371905867
PSME	0	0.01646755	1.00E-04	0.045266245
PSME	1	0.256940924	0.24	0.133990822
PSME	0	0.115482696	1.00E-04	0.114388327
PSME	0	0.325911866	0.36	0.261961204
PSME	1	0.707535348	0.53	0.617123873
PSME	1	0.23225217	0.3	0.201214326
PSME	1	0.571737176	0.58	0.579205255
PSME	1	0.51700121	0.49	0.632363311
PSME	0	0.288603278	0.47	0.507548538
PSME	1	0.021636667	1.00E-04	0.045116367
PSME	0	0.048184455	0.17	0.072541259
PSME	1	0.839660364	1	0.636009354
PSME	0	0.015086227	0.08	0.071949944
PSME	1	0.581005178	0.37	0.358395894
PSME	0	0.373141391	0.3	0.404082936
PSME	0	0.237186062	0.38	0.259820314
PSME	1	0.226764129	0.09	0.105427333
PSME	0	0.024512277	0.16	0.076217579
PSME	0	0.633454629	0.52	0.516063466
PSME	0	0.048970876	1.00E-04	0.126111348
PSME	1	0.785721222	0.9	0.831115387
PSME	0	0.032341161	0.18	0.188778593
PSME	0	0.016094019	0.09	0.05785016
PSME	1	0.169380948	0.18	0.186850205
PSME	1	0.512083936	0.37	0.24768679
PSME	0	0.925726039	0.5	0.854243513
PSME	0	0.013563939	0.09	0.168590542
PSME	0	0.998684676	0.56	0.38647304
PSME	0	0.055963488	0.38	0.110468084
PSME	0	0.138606249	0.28	0.132671276
PSME	0	0.005834094	0.26	0.091378074
PSME	0	0.221278511	0.08	0.195241439
PSME	1	0.129995378	0.28	0.195975473
PSME	0	0.116417073	0.16	0.07267374
PSME	0	0.001636001	1.00E-04	0.047737944
PSME	0	0.000974301	1.00E-04	0.058569218
PSME	0	0.672387279	0.21	0.512896815
PSME	1	0.181995179	0.4	0.228081731
PSME	1	0.262316686	0.09	0.160246666
PSME	0	0.617654877	0.58	0.603336812
PSME	1	0.811576643	0.48	0.615927952
PSME	1	0.224715333	1.00E-04	0.084332791
PSME	0	0.864464315	0.19	0.283446355
PSME	1	0.120639864	0.38	0.268969271
PSME	0	0.135161288	0.1	0.046552204
PSME	0	0.211780219	0.09	0.116293378
PSME	0	0.872114588	0.38	0.590420582
PSME	1	0.904790978	0.3	0.660493935
PSME	1	0.224750187	0.2	0.196453359
PSME	1	0.503384307	0.29	0.368065895
PSME	1	0.294967777	0.37	0.271216189
PSME	1	0.886714037	0.39	0.527650841
PSME	0	0.798717198	0.38	0.723059605
PSME	1	0.260538747	0.31	0.259685749
PSME	0	0.06863249	1.00E-04	0.069004886
QUGA	1	0.316126836	0.19	0.208065234
QUGA	0	0.034241791	0.1	0.138191054
QUGA	0	0.776130291	0.35	0.229398249
QUGA	0	0.078954365	0.2	0.152987677
QUGA	0	0.011935671	0.19	0.026522558
QUGA	0	1.00E-04	1.00E-04	0.136671326
QUGA	0	0.000131553	1.00E-04	0.019444895
QUGA	1	0.033173028	1.00E-04	0.111464301
QUGA	0	0.298681782	0.29	0.116217573
QUGA	0	0.00030074	0.06	0.020016314
QUGA	0	0.054768844	0.18	0.078069287
QUGA	0	0.160794813	0.19	0.157382535
QUGA	0	0.051511888	0.37	0.080332949
QUGA	0	0.209214124	0.38	0.153838112
QUGA	1	0.975851996	0.43	0.833426288
QUGA	1	0.977303446	0.59	0.807583496
QUGA	1	0.136183522	0.39	0.619941802
QUGA	0	0.040102859	0.39	0.079197389
QUGA	0	0.441531106	0.17	0.048977312
QUGA	0	0.008803765	0.47	0.05924668
QUGA	0	0.022392222	0.09	0.034223824
QUGA	0	0.433087246	0.09	0.210536289
QUGA	1	0.659048816	0.49	0.74417826
QUGA	0	0.28215791	0.09	0.25758009
QUGA	0	0.001138473	0.09	0.028838985
QUGA	1	0.999870478	0.91	0.65846506
QUGA	0	0.004057241	0.47	0.05741979
QUGA	0	1.00E-04	0.18	0.026480765
QUGA	0	0.01339657	0.18	0.02117734
QUGA	0	0.057885174	1.00E-04	0.021407679
QUGA	0	0.000116547	1.00E-04	0.030522033
QUGA	0	0.002476489	1.00E-04	0.077403706
QUGA	0	0.002945482	0.27	0.113260574
QUGA	0	1.00E-04	1.00E-04	0.020329907
QUGA	0	0.009913907	0.08	0.020087947
QUGA	0	0.000238543	1.00E-04	0.029040429
QUGA	0	0.001144827	1.00E-04	0.024057962
QUGA	0	0.000211213	1.00E-04	0.019655401
QUGA	0	0.000744809	1.00E-04	0.031969048
QUGA	0	1.00E-04	1.00E-04	0.027664203
QUGA	1	0.699759991	0.5	0.688563645
QUGA	1	0.593772543	0.91	0.889727487
QUGA	0	0.523974209	0.58	0.69162128
QUGA	0	0.036251542	0.19	0.405139856
QUGA	0	0.274146503	0.2	0.293415202
QUGA	0	0.148593389	0.57	0.562079339
QUGA	0	0.950456979	0.6	0.839687137
QUGA	0	1.00E-04	1.00E-04	0.050125261
QUGA	1	0.660202496	0.2	0.062630175
QUGA	0	1.00E-04	0.09	0.015561887
QUGA	0	1.00E-04	1.00E-04	0.016460619
QUGA	0	0.001925235	1.00E-04	0.036487174
QUGA	0	0.004177749	0.35	0.056121047
QUGA	0	0.001001738	1.00E-04	0.026990237
QUGA	0	0.051966758	0.08	0.141484761
QUGA	0	1.00E-04	1.00E-04	0.026003698
QUGA	0	0.003493139	0.29	0.033674803
QUGA	0	0.00096363	0.1	0.027099889
QUGA	0	1.00E-04	0.09	0.015307622
QUGA	0	0.007264938	1.00E-04	0.070890964
QUGA	0	0.137517448	0.39	0.222735744
QUGA	0	0.001925619	0.27	0.048667877
QUGA	0	0.08930037	0.28	0.192834078
QUGA	1	0.95542655	0.4	0.339581655
QUGA	0	1.00E-04	1.00E-04	0.059672535
QUGA	0	1.00E-04	0.08	0.027087178
QUGA	0	0.081739291	0.08	0.046370764
QUGA	0	0.037413927	0.08	0.110472958
QUGA	1	0.009347061	0.09	0.021937711
QUGA	0	0.131374147	0.07	0.05974941
QUGA	1	0.083153894	0.3	0.242803289
QUGA	1	0.383018701	0.19	0.189971988
QUGA	0	0.001011147	0.07	0.04770109
QUGA	0	1.00E-04	0.09	0.018784109
QUGA	0	0.101819333	0.1	0.054211495
QUGA	1	1.00E-04	1.00E-04	0.015378977
QUGA	1	0.495736016	0.27	0.071009045
QUGA	1	0.75449395	0.09	0.45027072
QUGA	0	0.545963385	0.48	0.202117654
QUGA	0	0.921769301	0.09	0.265662802
QUGA	1	0.90132148	0.36	0.571529031
QUGA	0	1.00E-04	1.00E-04	0.015134827
QUGA	0	0.878667621	1.00E-04	0.051368076
QUGA	0	0.000285515	0.38	0.028584508
QUGA	0	0.100769137	0.18	0.216846152
QUGA	1	0.38084729	0.19	0.097758579
QUGA	0	0.097359722	0.18	0.065571994
QUGA	0	0.017814259	1.00E-04	0.047871876
QUGA	0	0.194069293	0.5	0.242261306
QUGA	0	0.047055499	0.36	0.117103038
QUGA	0	0.246759341	0.52	0.333681446
QUGA	0	0.639097411	0.51	0.542919019
QUGA	0	0.095179657	0.1	0.069719648
QUGA	1	0.99931978	0.7	0.909762481
QUGA	0	0.00206236	1.00E-04	0.054802306
QUGA	0	0.000211885	1.00E-04	0.028210205
QUGA	0	1.00E-04	1.00E-04	0.016443563
QUGA	0	1.00E-04	1.00E-04	0.023991862
QUGA	0	1.00E-04	1.00E-04	0.0333203
QUGA	0	1.00E-04	1.00E-04	0.020543714
QUGA	0	0.003003615	1.00E-04	0.105280895
QUGA	0	0.000188473	1.00E-04	0.026128696
QUGA	0	1.00E-04	0.08	0.022527699
QUGA	0	0.000875439	1.00E-04	0.046477548
QUGA	0	0.084359872	0.08	0.144690031
QUGA	0	0.00010301	1.00E-04	0.038817
QUGA	0	1.00E-04	1.00E-04	0.02334423
QUGA	0	1.00E-04	1.00E-04	0.02485628
QUGA	0	1.00E-04	1.00E-04	0.031405815
QUGA	0	0.000619814	1.00E-04	0.041861569
QUGA	0	1.00E-04	1.00E-04	0.018290305
QUGA	0	1.00E-04	1.00E-04	0.021992028
QUGA	0	0.016595277	1.00E-04	0.062192913
QUGA	0	0.188245131	0.07	0.102839715
QUGA	0	1.00E-04	1.00E-04	0.018038689
QUGA	0	0.003161414	0.17	0.031063558
QUGA	0	0.02287442	0.19	0.122754605
QUGA	0	0.017663736	0.19	0.021483706
QUGA	0	0.02955081	0.16	0.052447691
QUGA	0	0.001142254	0.09	0.082980962
QUGA	0	1.00E-04	0.09	0.034955568
QUGA	1	0.990569785	0.7	0.815357516
QUGA	0	0.869608073	0.21	0.264627247
QUGA	0	0.035482219	1.00E-04	0.082536969
QUGA	0	0.001324171	1.00E-04	0.032911245
QUGA	1	0.803189711	0.8	0.693993097
QUGA	0	0.220683381	0.29	0.390265685
QUGA	0	1.00E-04	1.00E-04	0.014820668
QUGA	0	0.077204262	0.26	0.076039377
QUGA	0	1.00E-04	1.00E-04	0.01432889
QUGA	0	0.051869146	0.39	0.03414471
QUGA	0	1.00E-04	1.00E-04	0.023505937
QUGA	0	0.04131386	0.29	0.052485247
QUGA	0	0.001913617	0.09	0.020047391
QUGA	0	0.004103147	0.18	0.037538245
QUGA	0	0.689177318	0.59	0.359458054
QUGA	1	0.816862334	0.82	0.793747041
QUGA	0	0.001094026	0.09	0.01734314
QUGA	1	0.554530107	0.07	0.063753838
QUGA	1	0.907657983	0.91	0.748161888
QUGA	1	0.640837115	0.15	0.11809418
QUGA	1	0.387228111	0.37	0.615271209
QUGA	1	0.808521939	0.4	0.663004643
QUGA	0	0.211240592	0.29	0.090164258
QUGA	1	0.882325097	1.00E-04	0.778340822
QUGA	1	0.809976688	0.78	0.503117496
QUGA	0	0.166077071	0.08	0.038631023
QUGA	0	0.053808744	1.00E-04	0.095012406
QUGA	0	0.422954496	0.38	0.157001362
QUGA	1	0.050733193	1.00E-04	0.071906568
QUGA	0	0.000142182	1.00E-04	0.042163492
QUGA	0	1.00E-04	1.00E-04	0.031427941
QUGA	0	1.00E-04	1.00E-04	0.027127459
QUGA	0	1.00E-04	1.00E-04	0.038874516
QUGA	0	1.00E-04	1.00E-04	0.036757952
QUGA	0	1.00E-04	1.00E-04	0.013810653
QUGA	0	1.00E-04	0.08	0.014888343
QUGA	0	0.00039159	1.00E-04	0.049762
QUGA	0	1.00E-04	1.00E-04	0.015888673
QUGA	0	1.00E-04	1.00E-04	0.014854902
QUGA	0	1.00E-04	1.00E-04	0.018428061
QUGA	0	1.00E-04	1.00E-04	0.014980098
QUGA	0	1.00E-04	1.00E-04	0.013643758
QUGA	0	1.00E-04	1.00E-04	0.03065953
QUGA	0	1.00E-04	1.00E-04	0.057455268
QUGA	0	0.000141989	0.08	0.042534654
QUGA	0	1.00E-04	1.00E-04	0.036721674
QUGA	0	1.00E-04	1.00E-04	0.022367855
QUGA	0	1.00E-04	1.00E-04	0.029752236
QUGA	0	0.004003531	1.00E-04	0.04169134
QUGA	0	0.034440196	0.33	0.033739537
QUGA	0	1.00E-04	1.00E-04	0.015910343
QUGA	0	1.00E-04	1.00E-04	0.043339698
QUGA	0	0.00046279	1.00E-04	0.037389331
QUGA	0	0.002674351	1.00E-04	0.044666768
QUGA	1	0.555746275	0.38	0.308567687
QUGA	0	0.001289661	1.00E-04	0.03331965
QUGA	0	1.00E-04	1.00E-04	0.022335132
QUGA	0	0.000229143	1.00E-04	0.0206133
QUGA	0	1.00E-04	1.00E-04	0.015792264
QUGA	0	0.000266824	1.00E-04	0.01603653
QUGA	0	1.00E-04	1.00E-04	0.013568063
QUGA	0	1.00E-04	1.00E-04	0.015247017
QUGA	0	1.00E-04	1.00E-04	0.017917877
QUGA	0	1.00E-04	1.00E-04	0.017863014
QUGA	0	1.00E-04	1.00E-04	0.014343772
QUGA	0	1.00E-04	1.00E-04	0.015810076
QUGA	0	1.00E-04	1.00E-04	0.015778119
QUGA	0	1.00E-04	1.00E-04	0.015440819
QUGA	0	1.00E-04	1.00E-04	0.019924578
QUGA	0	1.00E-04	1.00E-04	0.014282916
QUGA	0	1.00E-04	1.00E-04	0.014264984
QUGA	0	1.00E-04	1.00E-04	0.015672072
QUGA	0	1.00E-04	1.00E-04	0.01798657
QUGA	0	1.00E-04	1.00E-04	0.013816076
QUGA	0	1.00E-04	1.00E-04	0.015930798
QUGA	0	1.00E-04	1.00E-04	0.014506193
QUGA	0	1.00E-04	1.00E-04	0.015630052
QUGA	0	1.00E-04	1.00E-04	0.015905869
QUGA	0	0.000269687	1.00E-04	0.017804568
QUGA	0	1.00E-04	1.00E-04	0.014486525
QUGA	0	0.000416473	0.09	0.03771429
QUGA	0	0.086556162	1.00E-04	0.070228221
QUGA	1	0.984516848	0.92	0.809643941
QUGA	1	0.772018207	0.09	0.725292056
QUGA	1	0.594666173	0.69	0.554189439
QUGA	0	1.00E-04	1.00E-04	0.016422504
QUGA	0	0.70913195	0.68	0.252494193
QUGA	0	0.003129032	0.3	0.018474582
QUGA	0	0.178727909	1.00E-04	0.27207961
QUGA	1	0.73681766	0.18	0.20726233
QUGA	0	0.017265074	1.00E-04	0.050939461
QUGA	1	0.306609488	0.49	0.493824226
QUGA	1	0.950710232	0.62	0.82635269
QUGA	0	0.001402536	1.00E-04	0.018500515
QUGA	1	0.874777231	0.48	0.507826511
QUGA	1	0.951088087	1	0.866311135
QUGA	0	0.027341489	0.16	0.222245552
QUGA	0	1.00E-04	1.00E-04	0.013976734
QUGA	0	1.00E-04	1.00E-04	0.013786655
QUGA	0	0.084572257	0.09	0.045500124
QUGA	0	0.027665576	0.48	0.028319324
QUGA	1	0.977550187	0.8	0.7392137
QUGA	0	0.000373992	1.00E-04	0.019905552
QUGA	0	0.049099251	0.26	0.135803195
QUGA	0	0.134754182	0.18	0.12098704
QUGA	0	0.290228384	0.49	0.463413542
QUGA	1	0.04272637	0.58	0.053152937
QUGA	1	0.599994755	0.39	0.741505824
QUGA	0	0.581029799	0.58	0.203276665
QUGA	0	0.052989252	0.28	0.048261963
QUGA	1	0.731140927	0.7	0.648470512
QUGA	0	0.049156735	0.17	0.299915656
QUGA	0	1.00E-04	1.00E-04	0.014209181
QUGA	1	0.379185543	0.47	0.196881963
QUGA	0	0.247352756	0.49	0.560028044
QUGA	1	0.833902938	0.28	0.320814473
QUGA	0	0.004196638	1.00E-04	0.071318943
QUGA	0	0.011734011	0.18	0.044330672
QUGA	1	0.305924637	0.1	0.243725843
QUGA	1	0.967913273	0.78	0.472552937
QUGA	0	0.019649878	0.18	0.030976818
QUGA	0	0.056547392	0.08	0.089135003
QUGA	0	0.718014722	0.18	0.280023333
QUGA	0	0.445975907	0.08	0.257329148
QUGA	0	0.010496571	1.00E-04	0.062429675
QUGA	0	0.045510006	1.00E-04	0.084687902
QUGA	0	1.00E-04	1.00E-04	0.204277591
QUGA	0	0.008716616	0.08	0.106827328
QUGA	0	0.044862579	0.08	0.112072153
QUGA	0	0.000155244	0.09	0.220789667
QUGA	0	1.00E-04	1.00E-04	0.01550393
QUGA	0	1.00E-04	1.00E-04	0.018112377
QUGA	0	0.000815736	1.00E-04	0.031064282
QUGA	0	0.00148454	1.00E-04	0.024602795
QUGA	0	0.000484126	1.00E-04	0.034957693
QUGA	0	0.001216005	1.00E-04	0.030083961
QUGA	0	0.000414581	1.00E-04	0.026978959
QUGA	0	0.00011613	1.00E-04	0.076422355
QUGA	0	1.00E-04	1.00E-04	0.02320521
QUGA	0	0.002445565	0.08	0.073517487
QUGA	0	1.00E-04	1.00E-04	0.019221131
QUGA	0	0.000115509	1.00E-04	0.021620952
QUGA	0	1.00E-04	1.00E-04	0.019187998
QUGA	0	0.000961227	1.00E-04	0.024737137
QUGA	0	0.003225337	1.00E-04	0.025195667
QUGA	0	0.002172687	1.00E-04	0.061024971
QUGA	0	0.027659701	1.00E-04	0.167317769
QUGA	0	0.043373767	0.07	0.064419632
QUGA	1	0.97049214	0.58	0.586711003
QUGA	0	0.109492744	0.37	0.21014718
QUGA	0	0.008946743	1.00E-04	0.036865727
QUGA	0	0.610196411	0.17	0.507791633
QUGA	0	0.267845215	0.28	0.030958089
QUGA	1	0.933471209	0.18	0.683678599
QUGA	0	1.00E-04	1.00E-04	0.014212992
QUGA	0	1.00E-04	1.00E-04	0.013630474
QUGA	0	1.00E-04	1.00E-04	0.014172251
QUGA	0	1.00E-04	1.00E-04	0.015392924
QUGA	0	1.00E-04	1.00E-04	0.013989987
QUGA	0	1.00E-04	1.00E-04	0.017499278
QUGA	0	1.00E-04	1.00E-04	0.015125976
QUGA	0	1.00E-04	1.00E-04	0.014687003
QUGA	0	1.00E-04	1.00E-04	0.020302513
QUGA	0	1.00E-04	1.00E-04	0.018111575
QUGA	0	1.00E-04	1.00E-04	0.021349389
QUGA	0	1.00E-04	1.00E-04	0.014464681
QUGA	0	1.00E-04	1.00E-04	0.023361368
QUGA	0	1.00E-04	1.00E-04	0.023621379
QUGA	0	1.00E-04	1.00E-04	0.014023261
QUGA	0	1.00E-04	1.00E-04	0.014003776
QUGA	0	1.00E-04	1.00E-04	0.014748817
QUGA	0	1.00E-04	1.00E-04	0.01409773
QUGA	0	1.00E-04	1.00E-04	0.015723631
QUGA	0	0.005604649	1.00E-04	0.018210765
QUGA	0	0.004955023	1.00E-04	0.052629167
QUGA	0	0.002921775	1.00E-04	0.028149007
QUGA	0	0.000127488	1.00E-04	0.015959046
QUGA	0	1.00E-04	1.00E-04	0.016720239
QUGA	0	1.00E-04	1.00E-04	0.013669087
QUGA	0	0.001611094	0.08	0.016977581
QUGA	0	1.00E-04	1.00E-04	0.014538908
QUGA	0	1.00E-04	1.00E-04	0.0143677
QUGA	0	1.00E-04	1.00E-04	0.025149507
QUGA	0	1.00E-04	1.00E-04	0.01417957
QUGA	0	1.00E-04	1.00E-04	0.052645306
QUGA	0	0.001870858	1.00E-04	0.070038049
QUGA	0	0.000705624	1.00E-04	0.066512446
QUGA	0	1.00E-04	1.00E-04	0.01453936
QUGA	0	1.00E-04	1.00E-04	0.014339435
QUGA	0	1.00E-04	1.00E-04	0.014911928
QUGA	0	0.00065793	1.00E-04	0.024588726
QUGA	0	0.00264316	0.19	0.018412153
QUGA	0	0.009465968	0.09	0.030825086
QUGA	0	1.00E-04	0.08	0.020954072
QUGA	0	1.00E-04	1.00E-04	0.013728879
QUGA	0	0.00017097	1.00E-04	0.054692096
QUGA	0	1.00E-04	1.00E-04	0.052949323
